,artist,title,data_source,url
3079,"Unidentified Artist, John Still Winthrop",John Still Winthrop (1720-1776),Harvard,https://www.harvardartmuseums.org/collections/object/304973
3080,"Charles Sydney Hopkinson, Ralph Isham",Ralph Isham (1865-1937),Harvard,https://www.harvardartmuseums.org/collections/object/304977
3081,"L. Riquet, Jean Louis Danguy",Jean Louis Danguy (1861-1940),Harvard,https://www.harvardartmuseums.org/collections/object/304990
3082,"Gilbert Stuart, John Lowell",John Lowell (1769-1840),Harvard,https://www.harvardartmuseums.org/collections/object/304993
3083,"Wilhelm Heinrich Funk, Mrs. George Alexander McKinlock Sr.",Mrs. George Alexander McKinlock Sr.,Harvard,https://www.harvardartmuseums.org/collections/object/304997
3084,"Elsie Whitmore Southwick Clark, George H. Breed",George H. Breed (1876-1956),Harvard,https://www.harvardartmuseums.org/collections/object/305004
3085,"Robert Hale Ives Gammell, Charles Burton Gulick",Charles Burton Gulick (1868-1962),Harvard,https://www.harvardartmuseums.org/collections/object/305005
3086,"Gardner Cox, David Thompson Watson McCord",David Thompson Watson McCord (1897-1997),Harvard,https://www.harvardartmuseums.org/collections/object/305009
3087,"Thomas Buchanan Read, Dr. Oliver Wendell Holmes",Oliver Wendell Holmes (1809-1894),Harvard,https://www.harvardartmuseums.org/collections/object/305017
3088,"Jacob H. Lazarus, John Amory Lowell",John Amory Lowell (1798-1881),Harvard,https://www.harvardartmuseums.org/collections/object/305018
3089,"Charles Sydney Hopkinson, Charles William Eliot",Charles William Eliot (1834-1926),Harvard,https://www.harvardartmuseums.org/collections/object/305030
3090,"Lillian Habinowski, Krister Stendahl",Krister Stendahl (b. 1921),Harvard,https://www.harvardartmuseums.org/collections/object/305040
3091,"Marcella Comès, Harry Tuchman Levin",Harry Tuchmann Levin (1912-1994),Harvard,https://www.harvardartmuseums.org/collections/object/305044
3092,"Louisa Richardson Edsall, David Linn Edsall",David Linn Edsall (1869-1945),Harvard,https://www.harvardartmuseums.org/collections/object/305051
3093,"Bernard M. Keyes, Leroy Matthew Simpson Miner, Walfred Thulin",Leroy Matthew Simpson Miner (1882-1964),Harvard,https://www.harvardartmuseums.org/collections/object/305055
3094,"Frederic Porter Vinton, John Collins Warren",John Collins Warren (1842-1927),Harvard,https://www.harvardartmuseums.org/collections/object/305058
3095,"Wilhelm Heinrich Funk, George Alexander McKinlock Sr.",George Alexander McKinlock Sr. (1857-1936),Harvard,https://www.harvardartmuseums.org/collections/object/305061
3096,"William Franklin Draper, John Fitzgerald Kennedy",John F. Kennedy (1917-1963),Harvard,https://www.harvardartmuseums.org/collections/object/305062
3097,"John Trumbull, Francis Bayard Winthrop",Francis Bayard Winthrop (1754-1817),Harvard,https://www.harvardartmuseums.org/collections/object/305065
3098,"Mirko Basaldella, John Huston Finley Jr.",John Huston Finley Jr. (1904-1995),Harvard,https://www.harvardartmuseums.org/collections/object/305067
3099,"Gardner Cox, Kenneth Ballard Murdock",Kenneth Ballard Murdock (1895-1975),Harvard,https://www.harvardartmuseums.org/collections/object/305073
3100,"Frank Weston Benson, Charles Allerton Coolidge, Foster Brothers",Charles Allerton Coolidge (1858-1936),Harvard,https://www.harvardartmuseums.org/collections/object/305083
3101,"Charles Sydney Hopkinson, Edward Estlin Cummings","Edward Estin Cummings (1894-1962), as a child",Harvard,https://www.harvardartmuseums.org/collections/object/305108
3102,"John Opie, Samuel Johnson",Samuel Johnson (1709-1784),Harvard,https://www.harvardartmuseums.org/collections/object/305109
3103,"Kanji Nakamura, LeBaron Russell Briggs",Le Baron Russell Briggs (1855-1934),Harvard,https://www.harvardartmuseums.org/collections/object/305115
3104,"Richard Delano Briggs, Edward G. Huber",Edward Godfrey Huber (1882-1946),Harvard,https://www.harvardartmuseums.org/collections/object/305117
3105,"Thomas Buchanan Read, Henry Wadsworth Longfellow",Henry Wadsworth Longfellow (1807-1882),Harvard,https://www.harvardartmuseums.org/collections/object/305136
3106,"Peter Cook, H. Choteau Dyer",H. Chouteau Dyer (1935 - 1961),Harvard,https://www.harvardartmuseums.org/collections/object/305138
3107,"Curtis Rosser, Robert Montraville Green",Robert Montraville Green (1880-1955),Harvard,https://www.harvardartmuseums.org/collections/object/305148
3108,"James Carroll Beckwith, George Martin Lane",George Martin Lane (1823-1897),Harvard,https://www.harvardartmuseums.org/collections/object/305149
3109,"Edward L. Custer, John Barnard Swett Jackson",John Barnard Swett Jackson (1806-1879),Harvard,https://www.harvardartmuseums.org/collections/object/305153
3110,Alexander Helwig Wyant,Misty Morning Near the Lakes of Killarney,Harvard,https://www.harvardartmuseums.org/collections/object/305157
3111,"Ignaz Marcel Gaugengigl, Henry Pickering Bowditch",Henry Pickering Bowditch (1840-1911),Harvard,https://www.harvardartmuseums.org/collections/object/305162
3112,"Irwin D. Hoffman, Harry Berman",Harry Berman (1903-1944),Harvard,https://www.harvardartmuseums.org/collections/object/305189
3113,"Hermann Hanatschek, Beekman Winthrop",Beekman Winthrop (1874-1940),Harvard,https://www.harvardartmuseums.org/collections/object/305197
3114,"Susan Murray Stokes, David Clarence McClelland",David Clarence McClelland (1917-1998),Harvard,https://www.harvardartmuseums.org/collections/object/305201
3115,John Singer Sargent,Death and Victory,Harvard,https://www.harvardartmuseums.org/collections/object/305207
3116,"Rembrandt Peale, John Warren",John Warren (1753-1815),Harvard,https://www.harvardartmuseums.org/collections/object/305211
3117,"William Abbott Cheever, James Haughton Woods",James Haughton Woods (1864-1935),Harvard,https://www.harvardartmuseums.org/collections/object/305216
3118,"Germain Green Glidden, John M. Barnaby",John M. Barnaby (1909-2002),Harvard,https://www.harvardartmuseums.org/collections/object/305218
3119,"Unidentified Artist, James Frothingham, Mrs. Johnston",Mrs. Johnston,Harvard,https://www.harvardartmuseums.org/collections/object/305234
3120,Angelo R. Clas,Lowell House Tower,Harvard,https://www.harvardartmuseums.org/collections/object/305243
3155,"Unidentified Artist, Samuel Mather",Samuel Mather (1674-1733),Harvard,https://www.harvardartmuseums.org/collections/object/305249
3156,"Unidentified Artist, Francis Welch",Francis Welch,Harvard,https://www.harvardartmuseums.org/collections/object/305394
3157,Robert David Gauley,"The Nile at Assouan, Moonlight",Harvard,https://www.harvardartmuseums.org/collections/object/306061
3158,Durr Freedley,Mariana Griswold van Rensselaer (1851-1934),Harvard,https://www.harvardartmuseums.org/collections/object/307723
3159,Pemji,Kunwar Ajit Singh's Revels in a Garden,Harvard,https://www.harvardartmuseums.org/collections/object/310429
3160,Chokha,Wild Horses,Harvard,https://www.harvardartmuseums.org/collections/object/310525
3161,"Robert Alexander Anderson, Alan Heimert, Arline Grimes Heimert",Arline Grimes Heimert and Alan Heimert (b. 1928),Harvard,https://www.harvardartmuseums.org/collections/object/310537
3162,The Kota Master,Elephants Hunting: a fragment,Harvard,https://www.harvardartmuseums.org/collections/object/310794
3163,"James Frothingham, James Walker",James Walker (1794-1874),Harvard,https://www.harvardartmuseums.org/collections/object/310818
3164,"Gilbert Stuart, Ward Nicholas Boylston",Ward Nicholas Boylston (1749-1828),Harvard,https://www.harvardartmuseums.org/collections/object/310819
3165,"Caroline A. Cranch, Frederic Henry Hedge",Frederic Henry Hedge (1805-1890),Harvard,https://www.harvardartmuseums.org/collections/object/310906
3166,"Jacob Dutweiler Wagner, Henry Willard Williams",Henry Willard Williams (1821-1895),Harvard,https://www.harvardartmuseums.org/collections/object/310911
3167,"Lowes Cato Dickinson, George Peabody",George Peabody (1795-1869),Harvard,https://www.harvardartmuseums.org/collections/object/310912
3168,"Louis Loeb, Jacob Henry Schiff",Jacob Henry Schiff (1847-1920),Harvard,https://www.harvardartmuseums.org/collections/object/310950
3169,Sanford Robinson Gifford,Leander's Tower on the Bosporus,Harvard,https://www.harvardartmuseums.org/collections/object/310953
3170,Denman Waldo Ross,Figures on the Beach,Harvard,https://www.harvardartmuseums.org/collections/object/310992
3171,"William Jennys, Charles Balthazar Julien Févret de Saint-Mémin",William Sawyer (1787-1811),Harvard,https://www.harvardartmuseums.org/collections/object/311060
3172,"M. Gutenberg, George Cruikshank, Lant Carpenter","Lant Carpenter (1780-1840), after George Cruikshank",Harvard,https://www.harvardartmuseums.org/collections/object/311063
3173,"Daniel Huntington, Robert Charles Winthrop",Robert Charles Winthrop (1809-1894),Harvard,https://www.harvardartmuseums.org/collections/object/311065
3174,Denman Waldo Ross,"Assouan, Egypt",Harvard,https://www.harvardartmuseums.org/collections/object/311066
3175,Denman Waldo Ross,Portrait of a Young Blond Boy,Harvard,https://www.harvardartmuseums.org/collections/object/311149
3176,Jan Weissenbruch,Street Scene,Harvard,https://www.harvardartmuseums.org/collections/object/311154
3177,Narcisse Virgile Diaz de la Peña,Three Girls in a Wood,Harvard,https://www.harvardartmuseums.org/collections/object/311167
3178,Walter Libbey,Portrait of a Boy,Harvard,https://www.harvardartmuseums.org/collections/object/311172
3179,"Unidentified Artist, James Peale",Portrait of a Girl,Harvard,https://www.harvardartmuseums.org/collections/object/311173
3180,Giuseppe Zais,Landscape with Figures,Harvard,https://www.harvardartmuseums.org/collections/object/311178
3181,"Unidentified Artist, Jacques-François Courtin",Theatrical Scene (?),Harvard,https://www.harvardartmuseums.org/collections/object/311189
3182,Edward Martin Taber,View of a Farm,Harvard,https://www.harvardartmuseums.org/collections/object/311199
3183,Frank Weston Benson,Swan Flight,Harvard,https://www.harvardartmuseums.org/collections/object/311235
3184,"Moses Wight, Jean Louis Rodolphe Agassiz",Jean Louis Rodolphe Agassiz (1807-1873),Harvard,https://www.harvardartmuseums.org/collections/object/311239
3185,"J. Whitfield, Bass Otis, Thomas Nuttall",Thomas Nuttall (1786-1859),Harvard,https://www.harvardartmuseums.org/collections/object/311242
3186,"Unidentified Artist, Johan (Giovanni) Richter, Luca Carlevariis",Figure Studies,Harvard,https://www.harvardartmuseums.org/collections/object/311253
3187,Thomas Sully,"Eliza Melville Young McAllister (Mrs. John McAllister, Jr.) (1790-1853)",Harvard,https://www.harvardartmuseums.org/collections/object/311254
3188,"Unidentified Artist, John Singleton Copley",Mother and Son Reading,Harvard,https://www.harvardartmuseums.org/collections/object/311266
3189,"Unidentified Artist, Salvator Rosa, Pietro Montanini, Salvator Rosa",Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/311293
3190,Cosmo Alexander,Catherine Ross Gurney (Mrs. Henry Gurney),Harvard,https://www.harvardartmuseums.org/collections/object/311308
3191,Hyman Bloom,Allen Parker,Harvard,https://www.harvardartmuseums.org/collections/object/311309
3192,"Henri Marie Ducrotay de Blainville, Marie Francois Xavier Bichat",Marie François Xavier Bichat (1771-1802),Harvard,https://www.harvardartmuseums.org/collections/object/311332
3193,Charles William Hudson,Clouds and Hills,Harvard,https://www.harvardartmuseums.org/collections/object/311348
3194,Boris Grigoryev,Farm Workers in a Field,Harvard,https://www.harvardartmuseums.org/collections/object/311379
3195,"Thomas Hicks, William H. Seward",William H. Seward (1801-1872),Harvard,https://www.harvardartmuseums.org/collections/object/311384
3196,Homer Dodge Martin,Blossoming Trees,Harvard,https://www.harvardartmuseums.org/collections/object/311385
3197,Giuseppe Zais,Landscape with Figures,Harvard,https://www.harvardartmuseums.org/collections/object/311387
3198,Augustus Vincent Tack,Grenville Lindall Winthrop (1864-1943),Harvard,https://www.harvardartmuseums.org/collections/object/311401
3199,Denman Waldo Ross,Portrait of a Young Man Holding a Bowl,Harvard,https://www.harvardartmuseums.org/collections/object/311406
3200,Denman Waldo Ross,"Assouan, Egypt",Harvard,https://www.harvardartmuseums.org/collections/object/311408
3201,Denman Waldo Ross,Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/311459
3202,Denman Waldo Ross,Allen Parker,Harvard,https://www.harvardartmuseums.org/collections/object/311460
3203,Rachel Miller,Still Life with Apples,Harvard,https://www.harvardartmuseums.org/collections/object/311484
3204,James Naumburg Rosenberg,Dusk is Coming,Harvard,https://www.harvardartmuseums.org/collections/object/311488
3205,James Naumburg Rosenberg,Slender Birch,Harvard,https://www.harvardartmuseums.org/collections/object/311489
3206,William Edward Norton,"Fishing Boats on Shore, Dieppe",Harvard,https://www.harvardartmuseums.org/collections/object/311491
3207,Arthur Pope,"Timawater in the Eskdale River, Scotland",Harvard,https://www.harvardartmuseums.org/collections/object/311496
3208,Jean Marie Calmettes,Blue Still Life,Harvard,https://www.harvardartmuseums.org/collections/object/311537
3209,Modesto Cuixart,Trastorno Heraldico,Harvard,https://www.harvardartmuseums.org/collections/object/311553
3210,Jacopo Tintoretto,Music-Making Angels,Harvard,https://www.harvardartmuseums.org/collections/object/311554
3211,Joseph Breck,Three Women Having a Picnic,Harvard,https://www.harvardartmuseums.org/collections/object/311559
3212,Hermann Dudley Murphy,Gulf Stream,Harvard,https://www.harvardartmuseums.org/collections/object/311560
3213,T. Lux Feininger,The First Shot,Harvard,https://www.harvardartmuseums.org/collections/object/311565
3214,Sir Joshua Reynolds,Lady Louisa Manners,Harvard,https://www.harvardartmuseums.org/collections/object/311570
3215,Allan Ramsay,Mary Browne Lee ( Mrs. John Lee),Harvard,https://www.harvardartmuseums.org/collections/object/311615
3216,Tseng Yu-ho (Zeng Youhe) 曾佑和 (曾幼和),Chromatics,Harvard,https://www.harvardartmuseums.org/collections/object/311633
3217,Lemuel Francis Abbott,"Admiral Alexander Hood, Baron and later 1st Viscount Bridport",Harvard,https://www.harvardartmuseums.org/collections/object/311634
3218,Louis Valtat,A Cemetery,Harvard,https://www.harvardartmuseums.org/collections/object/311647
3219,"Unidentified Artist, Gaspard Dughet, Pier Francesco Mola",Classical Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/311648
3220,George Morland,A Tea Garden,Harvard,https://www.harvardartmuseums.org/collections/object/311662
3221,Jacob de Heusch,"Fantasy View of the Ponte Molle, Rome and the Abbey of Saint Nilus at Grottaferrata",Harvard,https://www.harvardartmuseums.org/collections/object/311663
